"Dealer ID","Stock Number",Year,Make,Model,Trim,Vin,mileage,Price,Color,"Interior Color",Transmission,photo_urls,Description,Options,"Vehicle Type",Engine,Drive-train,"Fuel Type","Destination URL",New/Used,Certified,Doors,MSRP,Down-payment,"Fuel city min","Fuel city max","Highway city min","Highway city max",Title,"Date added","Car report",Condition
454545,13576,2017,RAM,1500,"SLT Crew Cab LWB 4WD",1C6RR7TT2HS603731,"96,625","33,995",,,"8-Speed Automatic","/uploads/autos/4799/2017-RAM-1500-4799-1.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-2.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-3.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-4.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-5.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-6.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-7.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-8.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-9.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-10.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-11.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-12.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-13.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-14.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-15.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-16.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-17.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-18.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-19.aiimg-h70.jpg,/uploads/autos/4799/2017-RAM-1500-4799-20.aiimg-h70.jpg",description,Options,,"5.7L V8 OHV 16V",4WD,,https://www.usedcarslewistonid.com/autos/2017-RAM-1500-Lewiston-4799,Used,Certified,0,0,0,-,-,-,-,"2017 RAM 1500",,none,used
454545,13587,2017,RAM,1500,"SLT Crew Cab LWB 4WD",1C6RR7TTXHS757992,"56,420","36,995",,,"8-Speed Automatic","/uploads/autos/4807/2017_RAM_1500_Lewiston_4807-1.aiimg-h70.jpg,/uploads/autos/4807/2017_RAM_1500_Lewiston_4807-2.aiimg-h70.jpg,/uploads/autos/4807/2017_RAM_1500_Lewiston_4807-3.aiimg-h70.jpg,/uploads/autos/4807/2017_RAM_1500_Lewiston_4807-4.aiimg-h70.jpg,/uploads/autos/4807/2017_RAM_1500_Lewiston_4807-5.aiimg-h70.jpg,/uploads/autos/4807/2017_RAM_1500_Lewiston_4807-6.aiimg-h70.jpg,/uploads/autos/4807/2017_RAM_1500_Lewiston_4807-7.aiimg-h70.jpg,/uploads/autos/4807/2017_RAM_1500_Lewiston_4807-8.aiimg-h70.jpg,/uploads/autos/4807/2017_RAM_1500_Lewiston_4807-9.aiimg-h70.jpg,/uploads/autos/4807/2017_RAM_1500_Lewiston_4807-10.aiimg-h70.jpg,/uploads/autos/4807/2017_RAM_1500_Lewiston_4807-11.aiimg-h70.jpg,/uploads/autos/4807/2017_RAM_1500_Lewiston_4807-12.aiimg-h70.jpg,/uploads/autos/4807/2017_RAM_1500_Lewiston_4807-13.aiimg-h70.jpg,/uploads/autos/4807/2017_RAM_1500_Lewiston_4807-14.aiimg-h70.jpg,/uploads/autos/4807/2017_RAM_1500_Lewiston_4807-15.aiimg-h70.jpg,/uploads/autos/4807/2017_RAM_1500_Lewiston_4807-16.aiimg-h70.jpg,/uploads/autos/4807/2017_RAM_1500_Lewiston_4807-17.aiimg-h70.jpg",description,Options,,"5.7L V8 OHV 16V",4WD,,https://www.usedcarslewistonid.com/autos/2017-RAM-1500-Lewiston-4807,Used,Certified,0,0,0,-,-,-,-,"2017 RAM 1500",,none,used
454545,13559,2007,GMC,"Sierra 2500HD","SLE1 Crew Cab 4WD",1GTHK23617F537234,"222,191","20,995",,,"6-Speed Automatic","/uploads/autos/4804/2007_GMC_Sierra_2500HD_Lewiston_4804-1.aiimg-h70.jpg,/uploads/autos/4804/2007_GMC_Sierra_2500HD_Lewiston_4804-2.aiimg-h70.jpg,/uploads/autos/4804/2007_GMC_Sierra_2500HD_Lewiston_4804-3.aiimg-h70.jpg,/uploads/autos/4804/2007_GMC_Sierra_2500HD_Lewiston_4804-4.aiimg-h70.jpg,/uploads/autos/4804/2007_GMC_Sierra_2500HD_Lewiston_4804-5.aiimg-h70.jpg,/uploads/autos/4804/2007_GMC_Sierra_2500HD_Lewiston_4804-6.aiimg-h70.jpg,/uploads/autos/4804/2007_GMC_Sierra_2500HD_Lewiston_4804-7.aiimg-h70.jpg,/uploads/autos/4804/2007_GMC_Sierra_2500HD_Lewiston_4804-8.aiimg-h70.jpg,/uploads/autos/4804/2007_GMC_Sierra_2500HD_Lewiston_4804-9.aiimg-h70.jpg,/uploads/autos/4804/2007_GMC_Sierra_2500HD_Lewiston_4804-10.aiimg-h70.jpg,/uploads/autos/4804/2007_GMC_Sierra_2500HD_Lewiston_4804-11.aiimg-h70.jpg,/uploads/autos/4804/2007_GMC_Sierra_2500HD_Lewiston_4804-12.aiimg-h70.jpg,/uploads/autos/4804/2007_GMC_Sierra_2500HD_Lewiston_4804-13.aiimg-h70.jpg,/uploads/autos/4804/2007_GMC_Sierra_2500HD_Lewiston_4804-14.aiimg-h70.jpg,/uploads/autos/4804/2007_GMC_Sierra_2500HD_Lewiston_4804-15.aiimg-h70.jpg,/uploads/autos/4804/2007_GMC_Sierra_2500HD_Lewiston_4804-16.aiimg-h70.jpg,/uploads/autos/4804/2007_GMC_Sierra_2500HD_Lewiston_4804-17.aiimg-h70.jpg,/uploads/autos/4804/2007_GMC_Sierra_2500HD_Lewiston_4804-18.aiimg-h70.jpg",description,Options,,"6.6L V8 16V OHV TURBO DIESEL",4WD,,https://www.usedcarslewistonid.com/autos/2007-GMC-Sierra-2500HD-Lewiston-4804,Used,Certified,0,0,0,-,-,-,-,"2007 GMC Sierra 2500HD",,none,used
454545,13552,2014,Jeep,Wrangler,"Unlimited Sport 4WD",1C4BJWDG4EL218433,"98,544","26,695",,,"5-Speed Automatic","/uploads/autos/4778/2014-Jeep-Wrangler-4778-1.aiimg-h70.jpg,/uploads/autos/4778/2014-Jeep-Wrangler-4778-2.aiimg-h70.jpg,/uploads/autos/4778/2014-Jeep-Wrangler-4778-3.aiimg-h70.jpg,/uploads/autos/4778/2014-Jeep-Wrangler-4778-4.aiimg-h70.jpg,/uploads/autos/4778/2014-Jeep-Wrangler-4778-5.aiimg-h70.jpg,/uploads/autos/4778/2014-Jeep-Wrangler-4778-6.aiimg-h70.jpg,/uploads/autos/4778/2014-Jeep-Wrangler-4778-7.aiimg-h70.jpg,/uploads/autos/4778/2014-Jeep-Wrangler-4778-8.aiimg-h70.jpg,/uploads/autos/4778/2014-Jeep-Wrangler-4778-9.aiimg-h70.jpg,/uploads/autos/4778/2014-Jeep-Wrangler-4778-10.aiimg-h70.jpg,/uploads/autos/4778/2014-Jeep-Wrangler-4778-11.aiimg-h70.jpg,/uploads/autos/4778/2014-Jeep-Wrangler-4778-12.aiimg-h70.jpg,/uploads/autos/4778/2014-Jeep-Wrangler-4778-13.aiimg-h70.jpg,/uploads/autos/4778/2014-Jeep-Wrangler-4778-14.aiimg-h70.jpg,/uploads/autos/4778/2014-Jeep-Wrangler-4778-15.aiimg-h70.jpg,/uploads/autos/4778/2014-Jeep-Wrangler-4778-16.aiimg-h70.jpg,/uploads/autos/4778/2014-Jeep-Wrangler-4778-17.aiimg-h70.jpg,/uploads/autos/4778/2014-Jeep-Wrangler-4778-18.aiimg-h70.jpg,/uploads/autos/4778/2014-Jeep-Wrangler-4778-19.aiimg-h70.jpg",description,Options,,"3.6L V6 DOHC 24V FFV",4WD,,https://www.usedcarslewistonid.com/autos/2014-Jeep-Wrangler-Lewiston-4778,Used,Certified,0,0,0,-,-,-,-,"2014 Jeep Wrangler",,none,used
454545,13434,2017,RAM,1500,"Sport Crew Cab SWB 4WD",1C6RR7MT0HS543771,"96,063","35,995",,,"8-Speed Automatic","/uploads/autos/4700/2017-RAM-1500-4700-1.aiimg-h70.jpg,/uploads/autos/4700/2017-RAM-1500-4700-2.aiimg-h70.jpg,/uploads/autos/4700/2017-RAM-1500-4700-3.aiimg-h70.jpg,/uploads/autos/4700/2017-RAM-1500-4700-4.aiimg-h70.jpg,/uploads/autos/4700/2017-RAM-1500-4700-5.aiimg-h70.jpg,/uploads/autos/4700/2017-RAM-1500-4700-6.aiimg-h70.jpg,/uploads/autos/4700/2017-RAM-1500-4700-7.aiimg-h70.jpg,/uploads/autos/4700/2017-RAM-1500-4700-8.aiimg-h70.jpg,/uploads/autos/4700/2017-RAM-1500-4700-9.aiimg-h70.jpg,/uploads/autos/4700/2017-RAM-1500-4700-10.aiimg-h70.jpg,/uploads/autos/4700/2017-RAM-1500-4700-11.aiimg-h70.jpg,/uploads/autos/4700/2017-RAM-1500-4700-12.aiimg-h70.jpg,/uploads/autos/4700/2017-RAM-1500-4700-13.aiimg-h70.jpg,/uploads/autos/4700/2017-RAM-1500-4700-14.aiimg-h70.jpg,/uploads/autos/4700/2017-RAM-1500-4700-15.aiimg-h70.jpg,/uploads/autos/4700/2017-RAM-1500-4700-16.aiimg-h70.jpg,/uploads/autos/4700/2017-RAM-1500-4700-17.aiimg-h70.jpg,/uploads/autos/4700/2017-RAM-1500-4700-18.aiimg-h70.jpg,/uploads/autos/4700/2017-RAM-1500-4700-19.aiimg-h70.jpg",description,Options,,"5.7L V8 OHV 16V",4WD,,https://www.usedcarslewistonid.com/autos/2017-RAM-1500-Lewiston-4700,Used,Certified,0,0,0,-,-,-,-,"2017 RAM 1500",,none,used
454545,13261,2018,Ford,"F-350 SD","Lariat Crew Cab Long Bed 4WD",1FT8W3BT2JEC08606,"83,012","63,995",,,"6-Speed Automatic","/uploads/autos/4582/2018-Ford-F-350-SD-4582-20.aiimg-h70.jpg,/uploads/autos/4582/2018-Ford-F-350-SD-4582-2.aiimg-h70.jpg,/uploads/autos/4582/2018-Ford-F-350-SD-4582-3.aiimg-h70.jpg,/uploads/autos/4582/2018-Ford-F-350-SD-4582-4.aiimg-h70.jpg,/uploads/autos/4582/2018-Ford-F-350-SD-4582-5.aiimg-h70.jpg,/uploads/autos/4582/2018-Ford-F-350-SD-4582-6.aiimg-h70.jpg,/uploads/autos/4582/2018-Ford-F-350-SD-4582-7.aiimg-h70.jpg,/uploads/autos/4582/2018-Ford-F-350-SD-4582-8.aiimg-h70.jpg,/uploads/autos/4582/2018-Ford-F-350-SD-4582-9.aiimg-h70.jpg,/uploads/autos/4582/2018-Ford-F-350-SD-4582-10.aiimg-h70.jpg,/uploads/autos/4582/2018-Ford-F-350-SD-4582-11.aiimg-h70.jpg,/uploads/autos/4582/2018-Ford-F-350-SD-4582-12.aiimg-h70.jpg,/uploads/autos/4582/2018-Ford-F-350-SD-4582-13.aiimg-h70.jpg,/uploads/autos/4582/2018-Ford-F-350-SD-4582-14.aiimg-h70.jpg,/uploads/autos/4582/2018-Ford-F-350-SD-4582-15.aiimg-h70.jpg,/uploads/autos/4582/2018-Ford-F-350-SD-4582-16.aiimg-h70.jpg,/uploads/autos/4582/2018-Ford-F-350-SD-4582-17.aiimg-h70.jpg,/uploads/autos/4582/2018-Ford-F-350-SD-4582-18.aiimg-h70.jpg,/uploads/autos/4582/2018-Ford-F-350-SD-4582-19.aiimg-h70.jpg",description,Options,,"6.7L V8 OHV 16V DIESEL",4WD,,https://www.usedcarslewistonid.com/autos/2018-Ford-F-350-SD-Lewiston-4582,Used,Certified,0,0,0,-,-,-,-,"2018 Ford F-350 SD",,none,used
454545,13492,2017,RAM,1500,"SLT Crew Cab LWB 4WD",1C6RR7TT3HS762564,"142,815","26,995",,,"8-Speed Automatic","/uploads/autos/4734/2017-RAM-1500-Lewiston-4734-1.aiimg-h70.jpg,/uploads/autos/4734/2017-RAM-1500-Lewiston-4734-2.aiimg-h70.jpg,/uploads/autos/4734/2017-RAM-1500-Lewiston-4734-3.aiimg-h70.jpg,/uploads/autos/4734/2017-RAM-1500-Lewiston-4734-4.aiimg-h70.jpg,/uploads/autos/4734/2017-RAM-1500-Lewiston-4734-5.aiimg-h70.jpg,/uploads/autos/4734/2017-RAM-1500-Lewiston-4734-6.aiimg-h70.jpg,/uploads/autos/4734/2017-RAM-1500-Lewiston-4734-7.aiimg-h70.jpg,/uploads/autos/4734/2017-RAM-1500-Lewiston-4734-8.aiimg-h70.jpg,/uploads/autos/4734/2017-RAM-1500-Lewiston-4734-9.aiimg-h70.jpg,/uploads/autos/4734/2017-RAM-1500-Lewiston-4734-10.aiimg-h70.jpg,/uploads/autos/4734/2017-RAM-1500-Lewiston-4734-11.aiimg-h70.jpg,/uploads/autos/4734/2017-RAM-1500-Lewiston-4734-12.aiimg-h70.jpg,/uploads/autos/4734/2017-RAM-1500-Lewiston-4734-13.aiimg-h70.jpg,/uploads/autos/4734/2017-RAM-1500-Lewiston-4734-14.aiimg-h70.jpg,/uploads/autos/4734/2017-RAM-1500-Lewiston-4734-15.aiimg-h70.jpg,/uploads/autos/4734/2017-RAM-1500-Lewiston-4734-16.aiimg-h70.jpg,/uploads/autos/4734/2017-RAM-1500-Lewiston-4734-17.aiimg-h70.jpg",description,Options,,"5.7L V8 OHV 16V",4WD,,https://www.usedcarslewistonid.com/autos/2017-RAM-1500-Lewiston-4734,Used,Certified,0,0,0,-,-,-,-,"2017 RAM 1500",,none,used
454545,13593,2019,GMC,"Sierra 3500HD","SLE Crew Cab 4WD",1GT42UCY4KF121635,"89,568","55,995",,,"6-Speed Automatic","/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-1.aiimg-h70.jpg,/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-2.aiimg-h70.jpg,/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-3.aiimg-h70.jpg,/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-4.aiimg-h70.jpg,/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-5.aiimg-h70.jpg,/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-6.aiimg-h70.jpg,/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-7.aiimg-h70.jpg,/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-8.aiimg-h70.jpg,/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-9.aiimg-h70.jpg,/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-10.aiimg-h70.jpg,/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-11.aiimg-h70.jpg,/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-12.aiimg-h70.jpg,/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-13.aiimg-h70.jpg,/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-14.aiimg-h70.jpg,/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-15.aiimg-h70.jpg,/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-16.aiimg-h70.jpg,/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-17.aiimg-h70.jpg,/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-18.aiimg-h70.jpg,/uploads/autos/4815/2019_GMC_Sierra_3500HD_4815-19.aiimg-h70.jpg",description,Options,,"6.6L V8 OHV 16 DIESEL",4WD,,https://www.usedcarslewistonid.com/autos/2019-GMC-Sierra-3500HD-Lewiston-4815,Used,Certified,0,0,0,-,-,-,-,"2019 GMC Sierra 3500HD",,none,used
454545,13544,2018,Jeep,Cherokee,"Latitude Plus 4WD",1C4PJMLX3JD570662,"52,201","26,995",,,,"/uploads/autos/4765/2018-Jeep-Cherokee-4765-1.aiimg-h70.jpg,/uploads/autos/4765/2018-Jeep-Cherokee-4765-2.aiimg-h70.jpg,/uploads/autos/4765/2018-Jeep-Cherokee-4765-3.aiimg-h70.jpg,/uploads/autos/4765/2018-Jeep-Cherokee-4765-4.aiimg-h70.jpg,/uploads/autos/4765/2018-Jeep-Cherokee-4765-5.aiimg-h70.jpg,/uploads/autos/4765/2018-Jeep-Cherokee-4765-6.aiimg-h70.jpg,/uploads/autos/4765/2018-Jeep-Cherokee-4765-7.aiimg-h70.jpg,/uploads/autos/4765/2018-Jeep-Cherokee-4765-8.aiimg-h70.jpg,/uploads/autos/4765/2018-Jeep-Cherokee-4765-9.aiimg-h70.jpg,/uploads/autos/4765/2018-Jeep-Cherokee-4765-10.aiimg-h70.jpg,/uploads/autos/4765/2018-Jeep-Cherokee-4765-11.aiimg-h70.jpg,/uploads/autos/4765/2018-Jeep-Cherokee-4765-12.aiimg-h70.jpg,/uploads/autos/4765/2018-Jeep-Cherokee-4765-13.aiimg-h70.jpg,/uploads/autos/4765/2018-Jeep-Cherokee-4765-14.aiimg-h70.jpg,/uploads/autos/4765/2018-Jeep-Cherokee-4765-15.aiimg-h70.jpg,/uploads/autos/4765/2018-Jeep-Cherokee-4765-16.aiimg-h70.jpg,/uploads/autos/4765/2018-Jeep-Cherokee-4765-17.aiimg-h70.jpg,/uploads/autos/4765/2018-Jeep-Cherokee-4765-18.aiimg-h70.jpg,/uploads/autos/4765/2018-Jeep-Cherokee-4765-19.aiimg-h70.jpg",description,Options,,,,,https://www.usedcarslewistonid.com/autos/2018-Jeep-Cherokee-Lewiston-4765,Used,Certified,0,0,0,-,-,-,-,"2018 Jeep Cherokee",,none,used
454545,13585,2015,Ford,"F-350 SD","Lariat Crew Cab 4WD",1FT8W3BT1FEB75881,"155,911","42,995",,,"6-Speed Automatic","/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-1.aiimg-h70.jpg,/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-2.aiimg-h70.jpg,/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-3.aiimg-h70.jpg,/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-4.aiimg-h70.jpg,/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-5.aiimg-h70.jpg,/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-6.aiimg-h70.jpg,/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-7.aiimg-h70.jpg,/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-8.aiimg-h70.jpg,/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-9.aiimg-h70.jpg,/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-10.aiimg-h70.jpg,/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-11.aiimg-h70.jpg,/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-12.aiimg-h70.jpg,/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-13.aiimg-h70.jpg,/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-14.aiimg-h70.jpg,/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-15.aiimg-h70.jpg,/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-16.aiimg-h70.jpg,/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-17.aiimg-h70.jpg,/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-18.aiimg-h70.jpg,/uploads/autos/4816/2015_Ford_F_350_SD_Lewiston_4816-19.aiimg-h70.jpg",description,Options,,"6.7L V8 OHV 16V DIESEL",4WD,,https://www.usedcarslewistonid.com/autos/2015-Ford-F-350-SD-Lewiston-4816,Used,Certified,0,0,0,-,-,-,-,"2015 Ford F-350 SD",,none,used
454545,13479,2013,Ford,F-150,"XLT SuperCrew 6.5-ft. Bed 4WD",1FTFW1EF0DKD17766,"170,882","17,995",,,"6-Speed Automatic","/uploads/autos/4810/2013_Ford_F_150_4810-1.aiimg-h70.jpg,/uploads/autos/4810/2013_Ford_F_150_4810-2.aiimg-h70.jpg,/uploads/autos/4810/2013_Ford_F_150_4810-3.aiimg-h70.jpg,/uploads/autos/4810/2013_Ford_F_150_4810-4.aiimg-h70.jpg,/uploads/autos/4810/2013_Ford_F_150_4810-5.aiimg-h70.jpg,/uploads/autos/4810/2013_Ford_F_150_4810-6.aiimg-h70.jpg,/uploads/autos/4810/2013_Ford_F_150_4810-7.aiimg-h70.jpg,/uploads/autos/4810/2013_Ford_F_150_4810-8.aiimg-h70.jpg,/uploads/autos/4810/2013_Ford_F_150_4810-9.aiimg-h70.jpg,/uploads/autos/4810/2013_Ford_F_150_4810-10.aiimg-h70.jpg,/uploads/autos/4810/2013_Ford_F_150_4810-11.aiimg-h70.jpg,/uploads/autos/4810/2013_Ford_F_150_4810-12.aiimg-h70.jpg,/uploads/autos/4810/2013_Ford_F_150_4810-13.aiimg-h70.jpg,/uploads/autos/4810/2013_Ford_F_150_4810-14.aiimg-h70.jpg,/uploads/autos/4810/2013_Ford_F_150_4810-15.aiimg-h70.jpg,/uploads/autos/4810/2013_Ford_F_150_4810-16.aiimg-h70.jpg,/uploads/autos/4810/2013_Ford_F_150_4810-17.aiimg-h70.jpg,/uploads/autos/4810/2013_Ford_F_150_4810-18.aiimg-h70.jpg",description,Options,,"5.0L V8",4WD,,https://www.usedcarslewistonid.com/autos/2013-Ford-F-150-Lewiston-4810,Used,Certified,0,0,0,-,-,-,-,"2013 Ford F-150",,none,used
454545,13584,2010,GMC,"Sierra 1500","SLE Ext. Cab 4WD",1GTSKVE36AZ274755,"134,912","16,995",,,"6-Speed Automatic",/uploads/aiimg/images/autos/default_image_autos.aiimg-h70.jpg,description,Options,,"5.3L V8 OHV 16V FFV",4WD,,https://www.usedcarslewistonid.com/autos/2010-GMC-Sierra-1500-Lewiston-4813,Used,Certified,0,0,0,-,-,-,-,"2010 GMC Sierra 1500",,none,used
454545,13560,2015,RAM,1500,"SLT Crew Cab SWB 4WD",1C6RR7LM1FS688227,"74,114","30,995",,,"8-Speed Automatic","/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-1.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-2.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-3.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-4.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-5.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-6.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-7.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-8.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-9.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-10.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-11.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-12.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-13.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-14.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-15.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-16.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-17.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-18.aiimg-h70.jpg,/uploads/autos/4781/2015-RAM-1500-Lewiston-4781-19.aiimg-h70.jpg",description,Options,,"3.0L V6 DIESEL",4WD,,https://www.usedcarslewistonid.com/autos/2015-RAM-1500-Lewiston-4781,Used,Certified,0,0,0,-,-,-,-,"2015 RAM 1500",,none,used
454545,13598,2008,Toyota,Tundra,"SR5 Double Cab 5.7L 4WD",5TFBV541X8X077200,"136,833","19,995",,,"6-Speed Automatic",/uploads/aiimg/images/autos/default_image_autos.aiimg-h70.jpg,description,Options,,"5.7L V8 DOHC 32V",4WD,,https://www.usedcarslewistonid.com/autos/2008-Toyota-Tundra-Lewiston-4817,Used,Certified,0,0,0,-,-,-,-,"2008 Toyota Tundra",,none,used
454545,13601,2011,Toyota,Tacoma,"Double Cab Long Bed V6 Auto 4WD",3TMMU4FN1BM036683,"90,046","25,995",,,"5-Speed Automatic","/uploads/autos/4819/2011_Toyota_Tacoma_4819-1.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-2.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-3.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-4.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-5.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-6.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-7.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-8.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-9.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-10.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-11.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-12.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-13.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-14.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-15.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-16.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-17.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-18.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-19.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-20.aiimg-h70.jpg,/uploads/autos/4819/2011_Toyota_Tacoma_4819-21.aiimg-h70.jpg",description,Options,,"4.0L V6 DOHC 24V",4WD,,https://www.usedcarslewistonid.com/autos/2011-Toyota-Tacoma-Lewiston-4819,Used,Certified,0,0,0,-,-,-,-,"2011 Toyota Tacoma",,none,used
